"","carat","cut","color","clarity","depth","table","price","x","y","z"
"2934",0.71,"Ideal","G","VS2",61.8,56,3299,5.72,5.75,3.55
"2935",0.52,"Ideal","E","SI1",63,54,1429,5.15,5.11,3.23
"2936",0.7,"Ideal","G","VS2",62.1,55,2371,5.63,5.61,3.49
"2937",0.34,"Premium","I","SI1",60.2,59,574,4.55,4.52,2.73
"2938",2.01,"Good","H","SI2",62.2,57,14956,8.05,8.1,5.03
"2939",0.43,"Very Good","G","VVS2",61.7,56,976,4.84,4.88,2.99
"2940",0.73,"Very Good","D","SI1",62.2,57,2197,5.74,5.78,3.58
"2941",1.02,"Ideal","G","SI1",62.4,55,5016,6.43,6.48,4.03
"2942",0.9,"Premium","D","SI2",58.7,58,3578,6.3,6.28,3.69
"2943",0.34,"Ideal","G","VVS1",61.8,56,913,4.48,4.51,2.78
"2944",0.58,"Ideal","H","IF",61.6,57,2211,5.34,5.37,3.3
"2945",0.59,"Ideal","E","VS2",62.1,55,1875,5.4,5.42,3.36
"2946",0.72,"Premium","F","VVS2",61.6,59,3105,5.78,5.72,3.54
"2947",1,"Ideal","E","SI2",61.8,57,4829,6.43,6.39,3.96
"2948",0.36,"Ideal","D","VVS2",61.9,53,957,4.57,4.6,2.84
"2949",1.01,"Premium","E","VS1",62,59,7821,6.38,6.42,3.97
"2950",0.31,"Ideal","J","SI1",62.4,53,379,4.38,4.4,2.74
"2951",0.52,"Ideal","D","SI1",60.9,57,1720,5.21,5.17,3.16
"2952",2.03,"Premium","H","SI1",61.7,59,16900,8.17,8.1,5.02
"2953",0.71,"Premium","F","SI1",59,61,2528,5.88,5.84,3.46
"2954",0.78,"Premium","F","SI1",61.5,59,2816,5.96,5.88,3.64
"2955",0.31,"Ideal","H","VS1",62.2,57,544,4.34,4.37,2.71
"2956",0.89,"Ideal","F","VS2",61.5,55,4854,6.18,6.21,3.81
"2957",0.31,"Ideal","E","VS2",60.5,56,680,4.38,4.41,2.66
"2958",0.28,"Very Good","E","VS1",62.2,59,428,4.19,4.23,2.62
"2959",0.55,"Very Good","D","SI1",61.6,56,1580,5.24,5.28,3.24
"2960",0.27,"Very Good","F","VS1",60.5,57,518,4.21,4.23,2.55
"2961",0.54,"Ideal","F","SI1",61.5,55,1260,5.23,5.28,3.23
"2962",0.35,"Premium","E","VVS1",63,59,1071,4.48,4.44,2.81
"2963",2.15,"Ideal","I","SI1",60.9,56,13006,8.38,8.33,5.09
"2964",0.71,"Very Good","H","VVS2",61.8,56,2960,5.7,5.73,3.53
"2965",0.33,"Premium","H","VS1",59.2,58,743,4.55,4.5,2.68
"2966",0.8,"Good","F","VS1",63.3,55,3116,5.87,5.92,3.73
"2967",1.06,"Ideal","G","VS1",61.3,57,8093,6.53,6.56,4.01
"2968",0.37,"Very Good","E","VS1",63.7,56,738,4.54,4.6,2.91
"2969",0.7,"Premium","H","VS1",62.3,59,2293,5.71,5.66,3.54
"2970",0.54,"Premium","I","VS1",61.5,58,1389,5.28,5.26,3.24
"2971",0.31,"Ideal","D","VS2",61.2,55,942,4.46,4.36,2.7
"2972",0.92,"Very Good","H","SI1",60.6,60,3800,6.28,6.33,3.82
"2973",2.5,"Very Good","J","SI1",62.8,57,17028,8.58,8.65,5.41
"2974",1.71,"Good","E","SI1",63.8,58,12224,7.54,7.48,4.79
"2975",2.01,"Ideal","H","SI1",62.1,55,18295,8.12,8.07,5.03
"2976",1.34,"Ideal","D","I1",61.7,55,6303,7.12,7.08,4.38
"2977",0.52,"Ideal","G","SI1",60,56,1346,5.24,5.27,3.15
"2978",1.06,"Ideal","F","SI1",61.7,55,6363,6.58,6.56,4.06
"2979",1.2,"Ideal","G","VS2",62.6,57,7413,6.74,6.81,4.24
"2980",0.4,"Good","F","VS1",63,62,883,4.65,4.68,2.94
"2981",2.01,"Premium","J","SI1",61.7,60,9793,8.12,8.09,5
"2982",1.32,"Ideal","I","VS2",60.8,57,7209,7.07,7.02,4.28
"2983",1.02,"Ideal","E","SI1",61.9,55,5806,6.49,6.46,4.01
"2984",0.54,"Ideal","J","VVS2",61.6,57,1720,5.25,5.23,3.23
"2985",0.33,"Ideal","E","SI1",62.5,55,743,4.45,4.42,2.77
"2986",0.38,"Very Good","I","VS1",60.1,60,606,4.66,4.72,2.82
"2987",0.9,"Very Good","E","SI1",60.3,58,4921,6.26,6.32,3.79
"2988",0.3,"Ideal","H","VVS2",61.3,57,605,4.31,4.33,2.65
"2989",0.83,"Ideal","H","SI2",61.1,59,2666,6.05,6.1,3.71
"2990",0.92,"Good","D","SI2",57.8,63,3335,6.36,6.4,3.69
"2991",0.7,"Good","E","VVS2",63.6,62,2858,5.61,5.58,3.56
"2992",0.38,"Ideal","E","VS1",62.1,57,1097,4.65,4.62,2.88
"2993",0.3,"Ideal","H","SI1",63,54,540,4.3,4.27,2.7
"2994",0.96,"Ideal","F","SI2",60.9,60,4500,6.31,6.36,3.86
"2995",0.33,"Ideal","E","IF",60.8,57,1079,4.44,4.47,2.71
"2996",0.3,"Very Good","H","VS2",60.9,61,473,4.32,4.35,2.64
"2997",0.36,"Ideal","E","VVS2",61.8,54,928,4.6,4.62,2.85
"2998",1.51,"Premium","J","VS1",62.1,58,8371,7.36,7.4,4.58
"2999",0.72,"Ideal","E","VS2",61.4,56,3601,5.78,5.8,3.55
"3000",0.8,"Ideal","F","VS1",62.2,56,4362,5.93,5.96,3.7
"3001",1.56,"Ideal","F","VS2",62,55,17108,7.41,7.45,4.61
"3002",0.41,"Premium","D","SI2",61.2,59,876,4.8,4.77,2.93
"3003",0.5,"Ideal","D","SI2",62.5,55,1332,5.14,5.07,3.19
"3004",0.33,"Ideal","E","VVS1",61.2,55,1174,4.48,4.51,2.75
"3005",0.38,"Ideal","E","VS1",61.6,56,1069,4.67,4.65,2.87
"3006",1.83,"Premium","I","VS2",60.5,60,10043,7.93,7.86,4.78
"3007",0.35,"Premium","E","VS2",60.4,60,984,4.55,4.52,2.74
"3008",0.3,"Ideal","E","VVS1",60.6,57,895,4.33,4.35,2.63
"3009",1.12,"Ideal","H","SI1",61.8,56,5838,6.67,6.69,4.13
"3010",0.31,"Ideal","E","VS2",60.9,57,872,4.36,4.34,2.65
"3011",0.58,"Ideal","F","VVS1",61.7,56,2772,5.33,5.37,3.3
"3012",0.41,"Ideal","G","SI2",61,57,836,4.82,4.79,2.93
"3013",0.25,"Ideal","G","VS1",62.3,53,460,4.02,4.07,2.52
"3014",2.5,"Fair","G","I1",65.1,59,8711,8.55,8.39,5.53
"3015",1.44,"Premium","E","I1",61.1,62,5161,7.23,7.15,4.39
"3016",0.5,"Very Good","D","SI1",61.9,62,1354,5.03,5.09,3.13
"3017",0.79,"Premium","H","SI2",60.4,61,2471,5.99,5.96,3.61
"3018",0.31,"Premium","F","VS2",61.4,62,802,4.34,4.32,2.66
"3019",1.1,"Ideal","G","SI2",62.6,56,5535,6.64,6.58,4.14
"3020",0.54,"Ideal","H","SI1",60.6,57,1291,5.28,5.32,3.21
"3021",1.71,"Premium","I","SI2",59,60,8366,7.86,7.83,4.63
"3022",0.77,"Ideal","H","VS2",60.9,56,3332,5.89,5.94,3.61
"3023",0.99,"Fair","I","SI2",68.1,56,2811,6.21,6.06,4.18
"3024",0.54,"Fair","F","SI1",64.8,59,1944,5.11,5.05,3.29
"3025",0.36,"Premium","D","VS2",61.8,58,852,4.55,4.58,2.82
"3026",0.73,"Premium","I","VVS2",60.6,58,2496,5.78,5.84,3.52
"3027",0.92,"Very Good","G","SI2",62.4,60,3713,6.18,6.22,3.87
"3028",1.02,"Very Good","E","VS2",62.5,57,6816,6.36,6.41,3.99
"3029",0.33,"Ideal","I","IF",62.2,56,694,4.42,4.45,2.76
"3030",0.7,"Good","G","SI2",60.1,65,2268,5.7,5.65,3.41
"3031",2.01,"Fair","G","SI1",70.6,64,18574,7.43,6.64,4.69
"3032",1.55,"Ideal","F","SI1",61.3,56,11011,7.45,7.49,4.58
"3033",1.07,"Premium","G","VS1",62,58,6730,6.59,6.53,4.07
"3034",0.31,"Ideal","F","IF",61.2,56,914,4.37,4.39,2.68
"3035",0.3,"Ideal","J","VS1",59.7,57,394,4.37,4.4,2.62
"3036",0.41,"Ideal","G","VS2",60.7,56,801,4.77,4.82,2.91
"3037",0.37,"Ideal","H","VVS1",62.3,56,810,4.56,4.59,2.85
"3038",0.3,"Ideal","F","SI1",60.2,56,475,4.36,4.41,2.64
"3039",0.9,"Ideal","G","VVS1",62.8,56,5978,6.12,6.18,3.86
"3040",0.91,"Very Good","E","SI2",60.3,59,3638,6.28,6.25,3.78
"3041",0.6,"Very Good","F","SI1",60,61,1554,5.48,5.52,3.3
"3042",0.3,"Very Good","G","VS1",62.5,55,605,4.25,4.32,2.68
"3043",0.74,"Ideal","F","VVS1",60.8,60,4127,5.82,5.86,3.55
"3044",0.7,"Very Good","I","SI2",63.5,56,1801,5.63,5.59,3.56
"3045",1.23,"Premium","G","VS1",62.2,58,5786,6.78,6.74,4.27
"3046",1.27,"Premium","H","SI1",60.2,58,6892,7.04,6.99,4.22
"3047",0.9,"Good","F","VS2",62.8,58,4778,6.04,6.09,3.81
"3048",0.3,"Ideal","F","SI1",62.3,54,475,4.3,4.34,2.69
"3049",1.16,"Premium","J","SI1",62.2,58,4326,6.75,6.68,4.18
"3050",0.5,"Ideal","D","VVS2",60.7,57,2376,5.2,5.15,3.14
"3051",1.04,"Very Good","D","SI1",61.5,58,5605,6.48,6.53,4
"3052",0.92,"Ideal","G","VS1",62,57,5243,6.24,6.28,3.88
"3053",0.3,"Very Good","E","VS2",62.4,57,658,4.24,4.29,2.66
"3054",2.01,"Good","H","VS2",64.1,59,18474,7.91,7.85,5.05
"3055",0.9,"Premium","H","VS1",62.1,59,4234,6.14,6.09,3.8
"3056",1.53,"Very Good","E","SI2",59.3,60,8270,7.44,7.46,4.42
"3057",0.35,"Premium","F","VS1",60.7,58,984,4.58,4.54,2.77
"3058",0.35,"Premium","D","VVS1",60.8,58,1247,4.55,4.53,2.76
"3059",0.46,"Premium","I","SI2",61,58,863,5.03,4.97,3.05
"3060",1.1,"Ideal","G","SI1",62.5,57,4484,6.61,6.58,4.12
"3061",0.27,"Ideal","F","VS2",61.9,54,583,4.14,4.16,2.57
"3062",0.3,"Very Good","D","SI1",58.8,63,479,4.32,4.35,2.55
"3063",0.73,"Ideal","I","SI1",62,56,2122,5.75,5.8,3.58
"3064",0.28,"Very Good","H","VS2",61.4,57,376,4.21,4.23,2.59
"3065",0.39,"Ideal","G","IF",60.6,56,1209,4.73,4.76,2.87
"3066",0.35,"Ideal","H","IF",61.5,57,868,4.55,4.58,2.8
"3067",0.34,"Very Good","H","VS2",62.4,60,537,4.41,4.44,2.76
"3068",2.03,"Ideal","G","SI1",62,57,14637,8.1,8.05,5.01
"3069",1.05,"Ideal","G","VS2",61.1,57,5504,6.55,6.52,3.99
"3070",0.72,"Ideal","F","SI2",61.9,54,2674,5.83,5.73,3.57
"3071",0.54,"Ideal","E","VS2",61.7,55,1754,5.24,5.27,3.24
"3072",2.1,"Very Good","J","SI2",62,62,12196,8.17,8.23,5.08
"3073",0.38,"Premium","I","VS2",61.7,59,633,4.6,4.64,2.85
"3074",0.36,"Ideal","E","VS1",61.7,56,852,4.56,4.58,2.82
"3075",0.3,"Very Good","G","VS1",60.2,62,565,4.3,4.31,2.59
"3076",1,"Good","G","SI1",63.9,60,4824,6.27,6.22,3.99
"3077",0.31,"Ideal","D","SI2",62.6,57,593,4.35,4.27,2.7
"3078",1.24,"Premium","I","VVS2",62.7,58,6383,6.85,6.89,4.31
"3079",0.42,"Very Good","H","SI1",63.1,57,898,4.78,4.76,3.01
"3080",0.77,"Good","F","SI1",63.2,57,2642,5.82,5.85,3.69
"3081",0.7,"Very Good","G","VVS1",62.4,59,3208,5.63,5.66,3.52
"3082",0.58,"Good","G","VS2",63.2,58,1287,5.36,5.28,3.36
"3083",1,"Very Good","F","VS2",62.5,58,6283,6.32,6.36,3.96
"3084",0.41,"Good","E","VVS1",63.5,57,1002,4.73,4.75,3.01
"3085",0.3,"Premium","H","VS1",63,59,675,4.27,4.21,2.67
"3086",0.53,"Ideal","G","VVS2",60,57,1865,5.27,5.29,3.17
"3087",0.71,"Ideal","D","SI2",62.5,56,2487,5.7,5.73,3.57
"3088",0.53,"Good","I","SI1",61.3,62,1033,5.14,5.17,3.16
"3089",1.07,"Ideal","E","SI1",60.4,57,4973,6.62,6.56,3.98
"3090",1.52,"Premium","F","VS2",62.3,56,14544,7.34,7.29,4.56
"3091",0.9,"Good","G","SI2",61.8,56,3253,6.11,6.16,3.79
"3092",0.71,"Ideal","E","VS1",59.7,57,3272,5.84,5.86,3.49
"3093",0.4,"Ideal","E","VVS2",61.5,56,1158,4.74,4.79,2.93
"3094",0.9,"Good","I","VS2",62.4,65,3162,6.09,6.12,3.81
"3095",0.71,"Very Good","G","SI1",63.4,56,2364,5.64,5.68,3.59
"3096",0.53,"Very Good","E","VVS2",60.7,59,2297,5.19,5.28,3.18
"3097",0.71,"Very Good","E","VS1",61.8,56,3059,5.74,5.78,3.56
"3098",0.31,"Good","F","VVS2",63.6,55,846,4.33,4.29,2.74
"3099",0.7,"Very Good","E","SI1",60.3,58,2239,5.73,5.85,3.49
"3100",0.71,"Premium","D","SI1",60.6,58,2913,5.77,5.79,3.5
"3101",0.41,"Ideal","D","SI1",61.6,55,791,4.78,4.8,2.95
"3102",0.64,"Good","E","SI2",56.6,59,1080,5.77,5.74,3.26
"3103",0.79,"Ideal","F","SI1",62,55,3081,5.93,5.95,3.68
"3104",0.34,"Very Good","D","SI2",60.7,61,507,4.45,4.51,2.72
"3105",0.41,"Very Good","F","IF",63.3,56,1255,4.69,4.75,2.99
"3106",0.43,"Ideal","I","VS1",62.2,53,789,4.86,4.91,3.04
"3107",0.5,"Ideal","E","VS1",62.2,54,1665,5.1,5.13,3.18
"3108",0.79,"Premium","G","VS2",62.3,58,2959,5.92,5.89,3.68
"3109",1.01,"Ideal","J","SI2",61.6,55,3801,6.5,6.45,3.99
"3110",0.4,"Very Good","D","SI2",63,59,622,4.64,4.69,2.94
"3111",0.31,"Very Good","J","SI1",58.1,62,353,4.44,4.47,2.59
"3112",0.44,"Good","D","VS2",63.6,56,1009,4.81,4.84,3.07
"3113",1.61,"Ideal","I","SI1",62.7,55,9611,7.54,7.48,4.71
"3114",1,"Premium","J","SI1",62.7,57,3416,6.4,6.33,3.99
"3115",1.11,"Ideal","J","SI1",62.4,57,4497,6.57,6.6,4.11
"3116",0.38,"Ideal","G","SI1",61.3,56,855,4.67,4.63,2.85
"3117",0.91,"Premium","F","SI1",62.6,56,3618,6.18,6.13,3.85
"3118",1.2,"Premium","J","VS2",60.8,60,4839,6.85,6.89,4.18
"3119",0.57,"Ideal","H","VS2",61.6,55,1558,5.34,5.36,3.29
"3120",1.55,"Ideal","I","VS2",61.8,55,11574,7.4,7.44,4.58
"3121",0.7,"Very Good","D","SI2",63.1,58,1806,5.63,5.57,3.53
"3122",0.33,"Very Good","I","VS2",62.6,58,463,4.34,4.42,2.74
"3123",1.16,"Very Good","H","SI2",61.8,58,4785,6.75,6.81,4.19
"3124",0.65,"Good","G","VS1",60,60.4,2241,5.6,5.7,3.39
"3125",1.03,"Ideal","G","VS2",60.7,57,6793,6.53,6.56,3.97
"3126",0.5,"Ideal","F","SI1",60.2,63,1374,5.12,5.15,3.09
"3127",0.32,"Ideal","E","SI2",62.7,55,449,4.39,4.42,2.76
"3128",1,"Premium","G","VS2",63,59,5967,6.45,6.32,4.02
"3129",1.09,"Ideal","G","VS1",62.5,56,6856,6.63,6.55,4.12
"3130",1.52,"Premium","G","VS1",61.2,60,14424,7.4,7.37,4.52
"3131",0.42,"Ideal","I","SI1",61.6,55,690,4.83,4.85,2.98
"3132",0.58,"Very Good","J","VS2",62.9,58,1266,5.3,5.32,3.34
"3133",1.2,"Premium","F","SI1",62.4,58,6250,6.81,6.75,4.23
"3134",0.74,"Ideal","G","VVS1",62.1,56,3388,5.78,5.82,3.6
"3135",0.34,"Premium","D","VS2",59.3,58,1033,4.55,4.52,2.69
"3136",0.31,"Very Good","F","VS2",62.7,57,500,4.31,4.36,2.72
"3137",1,"Good","H","SI1",61.5,64,4568,6.38,6.41,3.93
"3138",1.04,"Ideal","D","IF",61.8,57,14494,6.49,6.52,4.02
"3139",0.37,"Premium","E","VS2",63,58,1041,4.58,4.53,2.87
"3140",0.24,"Very Good","F","VS1",61,57,461,4.01,4.04,2.45
"3141",0.77,"Very Good","H","SI2",63.3,58,2293,5.78,5.76,3.65
"3142",1.16,"Ideal","I","VS2",60.1,62,5587,6.83,6.78,4.09
"3143",1,"Very Good","G","VS2",63.4,57,5806,6.31,6.27,3.99
"3144",0.7,"Very Good","F","VS2",62.1,58,2400,5.68,5.72,3.54
"3145",0.31,"Ideal","D","SI1",61.8,57,533,4.33,4.37,2.69
"3146",0.3,"Ideal","G","VVS1",62.3,55,789,4.29,4.31,2.68
"3147",0.32,"Premium","G","IF",61,59,891,4.38,4.41,2.68
"3148",2.35,"Premium","H","SI1",62.6,60,17999,8.42,8.38,5.26
"3149",0.31,"Ideal","H","VVS2",62.3,55,802,4.37,4.36,2.72
"3150",1.18,"Premium","G","SI2",62.5,54,5190,6.81,6.78,4.25
"3151",1.02,"Very Good","I","SI2",63.2,60,4155,6.37,6.41,4.04
"3152",0.56,"Ideal","G","VS1",60.3,57,1824,5.37,5.41,3.25
"3153",0.33,"Premium","E","VS2",60.6,60,928,4.48,4.43,2.7
"3154",0.33,"Ideal","G","VS1",62.1,56,854,4.42,4.4,2.74
"3155",0.3,"Ideal","F","VS1",62.4,56,673,4.3,4.32,2.68
"3156",0.33,"Premium","F","VS2",60.8,58,854,4.47,4.44,2.71
"3157",0.31,"Very Good","H","VS2",60.5,63,628,4.37,4.33,2.63
"3158",0.9,"Ideal","G","SI1",60.8,58,4008,6.2,6.29,3.8
"3159",0.3,"Ideal","I","VS1",62.4,54,491,4.3,4.32,2.69
"3160",0.4,"Ideal","G","IF",61.8,55,1239,4.75,4.79,2.95
"3161",0.78,"Ideal","E","VS2",62,55,3334,5.89,5.95,3.67
"3162",0.77,"Good","D","SI2",63.8,58,2665,5.81,5.78,3.7
"3163",0.57,"Ideal","H","SI2",62,57,1121,5.3,5.35,3.3
"3164",0.56,"Ideal","E","VS2",60.7,57,1819,5.31,5.34,3.23
"3165",0.32,"Ideal","J","SI1",62.3,57,499,4.44,4.33,2.73
"3166",0.34,"Ideal","F","VVS1",61.7,55,959,4.51,4.5,2.78
"3167",0.7,"Good","I","VVS2",59.7,59,2335,5.73,5.77,3.43
"3168",0.6,"Ideal","I","SI2",62.2,54,1125,5.4,5.44,3.37
"3169",1.15,"Ideal","G","VS2",62.2,54,5008,6.74,6.65,4.17
"3170",1,"Fair","D","SI1",66.3,58,4704,6.15,6.04,4.04
"3171",0.32,"Ideal","G","VVS2",61.4,55,936,4.43,4.4,2.71
"3172",1.26,"Premium","I","SI2",60.1,59,5080,7.03,6.99,4.21
"3173",2.19,"Premium","H","SI1",61.6,58,17016,8.35,8.3,5.13
"3174",0.7,"Ideal","F","SI1",61.7,58,2662,5.67,5.7,3.51
"3175",0.41,"Premium","G","SI2",61.4,58,784,4.8,4.75,2.93
"3176",0.33,"Very Good","E","VS2",63.1,57,672,4.38,4.43,2.78
"3177",1,"Premium","G","VVS2",62.8,59,7840,6.43,6.38,4.02
"3178",0.51,"Very Good","E","SI1",62.9,55,1284,5.06,5.12,3.2
"3179",0.33,"Ideal","H","VVS1",61.6,55,730,4.45,4.48,2.75
"3180",1.03,"Ideal","D","SI1",61,57,5804,6.48,6.53,3.97
"3181",0.36,"Very Good","G","VS1",61.2,60,726,4.56,4.59,2.8
"3182",0.31,"Very Good","F","VS1",61,57.5,679,4.37,4.39,2.67
"3183",0.42,"Premium","D","SI1",60.8,59,1040,4.85,4.82,2.94
"3184",1.53,"Premium","J","IF",61.1,58,9596,7.45,7.41,4.54
"3185",0.36,"Ideal","E","VS2",62.6,56,789,4.52,4.56,2.84
"3186",1,"Premium","F","VS1",59.2,60,7056,6.53,6.48,3.58
"3187",0.5,"Very Good","E","VS2",61.3,62,1407,5.05,5.1,3.11
"3188",1.6,"Ideal","H","SI2",62.1,56,9275,7.43,7.51,4.64
"3189",1.26,"Premium","H","SI2",61.3,57,6350,6.96,6.87,4.24
"3190",0.91,"Ideal","E","SI1",61.9,55,4623,6.18,6.22,3.84
"3191",1.11,"Ideal","G","VS1",61.5,58,7639,6.7,6.66,4.11
"3192",0.36,"Premium","D","SI2",61.2,59,689,4.59,4.56,2.8
"3193",0.34,"Premium","D","VS2",60.4,60,805,4.51,4.56,2.74
"3194",0.76,"Ideal","F","VS2",61,55,3201,5.92,5.89,3.6
"3195",1.08,"Ideal","E","VS1",61.6,57,8674,6.58,6.61,4.06
"3196",1.7,"Good","H","SI1",64.1,58,9158,7.54,7.51,4.83
"3197",0.5,"Very Good","H","VS1",62.5,59,1429,5.01,5.04,3.14
"3198",0.33,"Ideal","E","VVS2",61.2,57,1114,4.47,4.45,2.73
"3199",0.63,"Very Good","H","VVS2",63.2,60,1932,5.49,5.39,3.44
"3200",0.34,"Ideal","G","IF",61.9,55,974,4.51,4.54,2.8
"3201",1.02,"Premium","G","SI1",60.7,60,4855,6.51,6.48,3.94
"3202",0.24,"Very Good","E","VS1",62.5,55,412,3.96,3.98,2.48
"3203",1,"Very Good","E","SI2",62.9,60,4781,6.3,6.35,3.98
"3204",0.34,"Ideal","D","VVS2",61.2,56,885,4.5,4.52,2.76
"3205",2.05,"Premium","G","SI1",61.6,59,15291,8.2,8.16,5.04
"3206",1.02,"Ideal","F","SI1",60.1,59,5549,6.59,6.56,3.95
"3207",0.24,"Ideal","H","VVS1",60.7,57,504,4.02,4.05,2.44
"3208",0.53,"Ideal","G","VS1",61.6,55.7,1772,5.21,5.24,3.22
"3209",0.43,"Ideal","G","VS1",61.2,57,880,4.83,4.88,2.97
"3210",1.13,"Premium","H","I1",62.7,59,3544,6.63,6.58,4.14
"3211",1.16,"Ideal","F","VS2",61.4,56,9432,6.83,6.78,4.18
"3212",0.48,"Ideal","G","SI1",61.6,55,1145,5.06,5.1,3.13
"3213",0.92,"Good","E","SI1",63.3,57,3649,6.17,6.22,3.92
"3214",1.1,"Very Good","F","VS2",60.6,58,7509,6.67,6.77,4.07
"3215",0.3,"Very Good","H","SI1",63,54,421,4.27,4.3,2.7
"3216",0.7,"Ideal","F","SI1",62.6,55,2410,5.67,5.7,3.56
"3217",0.7,"Premium","E","SI1",61.2,57,2777,5.73,5.68,3.49
"3218",0.5,"Good","I","VVS2",64.8,56,1280,4.92,4.99,3.21
"3219",0.34,"Very Good","E","SI1",63.2,55,765,4.49,4.46,2.83
"3220",0.51,"Ideal","F","SI1",62.9,56,1406,5.1,5.05,3.19
"3221",0.37,"Ideal","E","VVS2",62.2,56,1082,4.63,4.6,2.87
"3222",0.34,"Premium","G","VS2",60.2,58,596,4.52,4.55,2.73
"3223",0.9,"Good","G","SI1",63.7,60,3734,6.07,6.11,3.88
"3224",0.52,"Ideal","F","VS1",62.2,55,1778,5.14,5.18,3.21
"3225",1.52,"Good","G","SI1",64.4,59,9368,7.18,7.25,4.65
"3226",0.31,"Ideal","I","IF",61.7,55,635,4.36,4.39,2.7
"3227",1.51,"Premium","J","VVS2",62.5,59,8930,7.34,7.29,4.57
"3228",1.21,"Premium","I","SI1",62.3,59,5556,6.81,6.77,4.23
"3229",2,"Premium","G","SI2",61.4,59,11544,8.14,8.06,4.97
"3230",1.54,"Premium","G","VS2",59.8,58,12522,7.45,7.49,4.47
"3231",1.01,"Ideal","F","SI2",60,57,4796,6.55,6.51,3.92
"3232",1.6,"Premium","I","SI1",62.1,58,8852,7.51,7.47,4.65
"3233",0.9,"Good","G","I1",63.6,61,2344,6.07,6.03,3.85
"3234",0.9,"Good","D","SI1",63.2,62,4068,6.06,6.13,3.85
"3235",1.39,"Premium","F","SI1",62.4,59,8925,7.14,7.09,4.44
"3236",0.51,"Very Good","H","VVS1",60.9,56,1668,5.17,5.22,3.16
"3237",0.7,"Very Good","D","VS1",62.7,58,2777,5.66,5.73,3.57
"3238",0.7,"Premium","G","SI1",62,61,2352,5.71,5.68,3.53
"3239",1.2,"Ideal","H","SI1",60.8,57,6485,6.9,6.88,4.19
"3240",0.42,"Ideal","E","VS2",62.1,56,1024,4.8,4.77,2.97
"3241",0.35,"Ideal","G","VS2",61,57,633,4.54,4.57,2.78
"3242",1.5,"Premium","E","SI2",62.4,62,9072,7.29,7.21,4.53
"3243",1.08,"Premium","D","VS2",61.2,60,7824,6.63,6.61,4.05
"3244",1.8,"Premium","J","VS1",58.2,61,11329,8.07,7.95,4.66
"3245",0.34,"Premium","E","VS2",61.9,58,956,4.45,4.43,2.75
"3246",0.42,"Ideal","G","VS1",62.5,54,921,4.79,4.84,3.01
"3247",0.65,"Very Good","D","VS1",60.8,57.2,2752,5.55,5.63,3.4
"3248",1.16,"Premium","F","VVS1",60.4,60,10809,6.9,6.77,4.13
"3249",0.56,"Very Good","E","VS2",61.1,57,1770,5.33,5.38,3.27
"3250",0.32,"Ideal","G","VS1",61.3,57,828,4.4,4.37,2.69
"3251",0.59,"Ideal","I","VVS1",61.2,56,2049,5.42,5.46,3.33
"3252",0.92,"Very Good","G","VVS2",62.3,57,5183,6.19,6.27,3.88
"3253",1.4,"Ideal","H","SI2",61.2,56,7084,7.18,7.23,4.41
"3254",0.7,"Very Good","H","SI1",60.9,62,2066,5.67,5.72,3.47
"3255",1.17,"Ideal","J","SI1",62.1,57,4617,6.74,6.81,4.21
"3256",0.32,"Ideal","G","VVS1",61.7,56,730,4.37,4.41,2.71
"3257",0.72,"Ideal","J","IF",62,55,2279,5.74,5.77,3.57
"3258",1.02,"Ideal","G","VS2",62.6,58,5915,6.43,6.39,4.01
"3259",1.2,"Ideal","E","VS2",61.3,56,10214,6.89,6.84,4.21
"3260",0.91,"Very Good","H","SI2",63.3,58,3756,6.11,6.06,3.85
"3261",1.2,"Very Good","F","SI2",62.8,55,6085,6.74,6.8,4.25
"3262",0.32,"Ideal","E","IF",61.4,56,1359,4.38,4.42,2.7
"3263",0.52,"Ideal","D","VS2",61.9,57,1822,5.14,5.17,3.19
"3264",0.56,"Ideal","D","VVS1",61.9,56,3496,5.32,5.28,3.28
"3265",0.62,"Good","D","SI2",64,56,1410,5.42,5.39,3.46
"3266",0.3,"Ideal","E","VS2",62.6,56,658,4.29,4.34,2.7
"3267",1.01,"Fair","H","SI1",64.4,59,3482,6.22,6.17,3.99
"3268",1.96,"Fair","F","I1",66.6,60,5554,7.59,7.56,5.04
"3269",0.31,"Ideal","H","SI1",61.1,57,464,4.38,4.42,2.69
"3270",0.66,"Very Good","H","VS2",60.9,57,1841,5.63,5.65,3.43
"3271",1.22,"Ideal","F","VS2",61.3,56,9203,6.87,6.92,4.23
"3272",0.7,"Premium","F","VS1",62.2,58,2669,5.63,5.59,3.49
"3273",1.07,"Very Good","G","SI2",63.5,59,3655,6.52,6.46,4.12
"3274",0.91,"Good","E","SI2",64.3,57,3632,6,6.04,3.87
"3275",1.05,"Good","I","VS2",63.1,58,4529,6.42,6.47,4.07
"3276",0.71,"Good","G","VS2",64.2,58,2623,5.62,5.59,3.6
"3277",0.25,"Ideal","G","VS1",62.6,53,438,4.01,4.07,2.53
"3278",0.74,"Very Good","E","VS1",63.1,58,2849,5.75,5.73,3.62
"3279",0.52,"Ideal","D","VVS1",62,57,3218,5.15,5.17,3.2
"3280",0.34,"Very Good","E","VVS1",61.7,58,1014,4.43,4.48,2.75
"3281",2.05,"Very Good","I","SI2",62.8,56,14071,8.1,8.12,5.09
